SAC,CHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,CHI,240,32,78,.410,2,9,.222,22,29,.759,8,35,43,18,14,8,23,29,88
MIN,DEN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,DEN,240,42,81,.519,3,11,.273,25,33,.758,13,28,41,22,7,4,16,25,112
MIN,DEN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,DEN,240,43,85,.506,4,12,.333,19,27,.704,11,25,36,23,4,3,15,27,109
POR,GSW,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,GSW,240,32,74,.432,9,25,.360,16,19,.842,12,28,40,22,4,6,23,32,89
POR,GSW,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,GSW,240,38,77,.494,5,11,.455,21,31,.677,12,27,39,21,8,3,15,21,102
NOK,IND,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOK,IND,240,37,84,.440,3,14,.214,23,27,.852,19,34,53,16,2,4,15,22,100
NOK,IND,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOK,IND,240,32,80,.400,7,26,.269,20,24,.833,11,23,34,21,7,7,12,23,91
SEA,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SEA,LAL,240,44,98,.449,11,31,.355,13,16,.813,15,25,40,23,12,2,9,30,112
SEA,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SEA,LAL,240,36,65,.554,9,16,.563,37,48,.771,8,35,43,22,5,7,18,16,118
CHA,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHA,MEM,240,32,68,.471,3,13,.231,16,29,.552,5,32,37,22,6,9,19,28,83
CHA,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHA,MEM,240,31,87,.356,10,22,.455,24,28,.857,19,29,48,20,10,4,13,23,96
NJN,MIA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NJN,MIA,240,30,77,.390,6,20,.300,19,22,.864,8,32,40,12,5,2,16,21,85
NJN,MIA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NJN,MIA,240,35,76,.461,5,16,.313,16,23,.696,9,37,46,17,6,6,17,22,91
PHI,ORL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,ORL,240,37,66,.561,8,11,.727,23,33,.697,3,19,22,23,11,3,15,29,105
PHI,ORL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,ORL,240,39,73,.534,2,9,.222,23,33,.697,14,30,44,18,7,3,23,28,103
UTA,PHO,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,PHO,240,38,81,.469,4,9,.444,28,34,.824,10,38,48,21,6,2,18,33,108
UTA,PHO,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,PHO,240,32,78,.410,9,31,.290,31,35,.886,4,28,32,23,9,6,13,23,104
CLE,SAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,SAS,240,33,74,.446,4,9,.444,18,30,.600,8,41,49,16,6,5,11,29,88
CLE,SAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,SAS,240,29,69,.420,5,15,.333,18,34,.529,5,35,40,16,2,2,12,24,81
MIL,TOR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,TOR,240,38,86,.442,5,20,.250,11,14,.786,11,27,38,22,7,3,15,20,92
MIL,TOR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,TOR,240,47,88,.534,9,21,.429,6,10,.600,13,31,44,27,7,8,15,15,109
CLE,CHA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,CHA,240,27,71,.380,5,23,.217,29,42,.690,13,33,46,14,2,3,19,25,88
CLE,CHA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,CHA,240,31,70,.443,7,13,.538,23,30,.767,7,27,34,21,4,8,15,36,92
MEM,DET,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,DET,240,28,74,.378,5,13,.385,25,34,.735,9,27,36,17,6,4,12,21,86
MEM,DET,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,DET,240,37,73,.507,3,13,.231,18,22,.818,9,31,40,26,4,7,13,27,95
DAL,HOU,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,HOU,240,29,70,.414,4,12,.333,14,19,.737,11,23,34,13,1,3,22,24,76
DAL,HOU,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,HOU,240,37,69,.536,8,16,.500,25,30,.833,7,28,35,26,13,5,13,23,107
PHO,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,LAC,240,40,91,.440,11,27,.407,17,21,.810,6,35,41,26,3,1,10,33,108
PHO,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,LAC,240,41,87,.471,1,12,.083,31,45,.689,13,41,54,21,2,6,9,23,114
SAC,MIL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,MIL,240,34,85,.400,4,20,.200,19,27,.704,18,21,39,22,13,3,12,21,91
SAC,MIL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,MIL,240,38,72,.528,9,17,.529,19,23,.826,11,31,42,29,3,2,20,18,104
IND,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,NYK,240,46,88,.523,8,19,.421,9,11,.818,6,32,38,23,9,9,14,27,109
IND,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,NYK,240,34,79,.430,4,17,.235,23,30,.767,12,27,39,14,9,1,16,17,95
MIN,POR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,POR,240,35,73,.479,4,12,.333,12,13,.923,7,34,41,23,6,3,15,16,86
MIN,POR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,POR,240,35,82,.427,6,14,.429,12,18,.667,12,30,42,21,6,5,10,18,88
GSW,UTA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,UTA,240,28,73,.384,6,16,.375,20,35,.571,11,23,34,16,9,7,18,19,82
GSW,UTA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,UTA,240,43,84,.512,5,11,.455,15,20,.750,15,36,51,24,10,7,16,25,106
BOS,WAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,WAS,240,37,70,.529,11,23,.478,32,38,.842,8,35,43,21,2,1,20,31,117
BOS,WAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,WAS,240,43,82,.524,7,18,.389,31,42,.738,8,20,28,22,11,6,10,27,124
ORL,ATL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,ATL,240,31,74,.419,2,11,.182,18,29,.621,14,28,42,8,6,6,21,27,82
ORL,ATL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,ATL,240,31,73,.425,3,7,.429,30,35,.857,10,29,39,16,13,4,17,28,95
HOU,NOK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,NOK,240,32,79,.405,9,27,.333,17,26,.654,16,35,51,19,9,0,20,27,90
HOU,NOK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,NOK,240,33,70,.471,9,16,.563,21,35,.600,9,26,35,20,12,3,15,23,96
MIA,PHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,PHI,240,36,72,.500,10,21,.476,16,26,.615,8,32,40,25,5,5,15,26,98
MIA,PHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,PHI,240,36,79,.456,9,18,.500,26,35,.743,12,31,43,26,6,7,8,21,107
LAL,SEA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,SEA,240,35,71,.493,8,25,.320,23,29,.793,11,26,37,24,5,6,22,24,101
LAL,SEA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,SEA,240,41,79,.519,12,20,.600,23,26,.885,12,23,35,24,13,3,15,27,117
SAS,TOR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,TOR,240,39,78,.500,7,19,.368,18,25,.720,9,32,41,21,5,2,14,22,103
SAS,TOR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,TOR,240,32,76,.421,5,13,.385,25,30,.833,10,29,39,11,8,1,14,20,94
MIL,CHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,CHI,240,32,78,.410,4,22,.182,17,18,.944,5,28,33,18,4,4,18,21,85
MIL,CHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,CHI,240,46,85,.541,5,15,.333,13,18,.722,11,33,44,33,9,8,14,20,110
GSW,DAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,DAL,240,36,73,.493,10,23,.435,25,31,.806,9,30,39,19,5,6,17,21,107
GSW,DAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,DAL,240,38,83,.458,11,30,.367,17,22,.773,11,28,39,23,10,3,12,22,104
POR,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,LAC,240,32,72,.444,2,13,.154,23,35,.657,11,27,38,12,6,4,15,28,89
POR,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
