DET,LAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,LAL,240,.611,.584,44.4,69.8,58.2,67.5,12.8,14.5,14.5,100.0,125.2,91.6
PHI,NYK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,NYK,240,.504,.481,24.4,79.5,51.3,41.2,8.9,3.2,17.8,100.0,93.8,111.7
PHI,NYK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,NYK,240,.589,.578,20.5,75.6,48.8,46.2,13.4,10.0,14.2,100.0,111.7,93.8
ATL,OKC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ATL,OKC,240,.566,.542,28.6,78.8,50.7,48.8,13.4,1.7,9.8,100.0,116.0,105.9
ATL,OKC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ATL,OKC,240,.589,.528,21.2,71.4,49.3,81.8,4.5,18.4,19.9,100.0,105.9,116.0
PHO,ORL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,ORL,240,.475,.456,34.0,68.3,49.5,48.7,3.2,13.9,13.9,100.0,99.5,121.7
PHO,ORL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,ORL,240,.573,.538,31.7,66.0,50.5,57.8,7.4,1.2,9.1,100.0,121.7,99.5
MIN,TOR,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,TOR,240,.554,.500,25.8,63.6,48.0,62.1,8.9,16.7,23.6,100.0,96.0,117.3
MIN,TOR,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,TOR,240,.539,.500,36.4,74.2,52.0,45.0,10.1,4.3,10.1,100.0,117.3,96.0
MIN,BRK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,BRK,240,.566,.540,43.2,78.4,60.8,68.2,10.6,10.3,10.4,100.0,126.6,113.6
MIN,BRK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,BRK,240,.593,.568,21.6,56.8,39.2,68.6,8.3,8.0,13.8,100.0,113.6,126.6
POR,DAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,DAL,240,.451,.414,39.7,92.6,56.5,36.1,5.6,4.2,11.4,100.0,101.8,127.5
POR,DAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,DAL,240,.681,.679,7.4,60.3,43.5,60.4,13.4,8.6,9.7,100.0,127.5,101.8
CLE,LAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,LAC,240,.531,.511,38.3,73.5,53.1,60.0,12.5,3.2,14.3,100.0,112.5,105.2
CLE,LAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,LAC,240,.623,.588,26.5,61.7,46.9,59.0,7.3,26.5,23.6,100.0,105.2,112.5
UTA,MEM,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
UTA,MEM,240,.491,.472,22.9,68.9,45.2,50.0,8.4,10.7,12.8,100.0,98.3,107.7
UTA,MEM,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
UTA,MEM,240,.505,.445,31.1,77.1,54.8,55.3,9.4,13.0,9.7,100.0,107.7,98.3
PHO,MIA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,MIA,240,.491,.438,19.2,80.0,43.7,62.9,11.0,10.4,9.8,100.0,99.0,124.0
PHO,MIA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,MIA,240,.657,.634,20.0,80.8,56.3,70.2,7.0,6.7,13.7,100.0,124.0,99.0
NYK,PHI,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,PHI,240,.595,.542,20.5,64.8,44.9,61.5,7.9,9.6,7.0,100.0,124.5,99.6
NYK,PHI,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,PHI,240,.452,.384,35.2,79.5,55.1,65.5,3.4,3.1,11.8,100.0,99.6,124.5
GSW,SAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
GSW,SAC,240,.509,.436,17.5,75.6,46.9,67.7,5.4,3.5,12.6,100.0,99.4,101.6
GSW,SAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
GSW,SAC,240,.516,.481,24.4,82.5,53.1,35.1,7.6,8.1,12.5,100.0,101.6,99.4
IND,SAS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,SAS,240,.445,.380,33.3,73.8,51.6,40.7,3.4,11.9,17.6,100.0,90.0,115.1
IND,SAS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,SAS,240,.545,.517,26.2,66.7,48.4,61.0,12.5,2.9,7.9,100.0,115.1,90.0
ORL,CHI,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ORL,CHI,240,.497,.465,24.4,78.0,50.0,63.9,4.4,7.5,10.5,100.0,101.6,108.2
ORL,CHI,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ORL,CHI,240,.523,.488,22.0,75.6,50.0,67.5,7.7,9.0,8.7,100.0,108.2,101.6
DET,DEN,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,DEN,240,.545,.487,20.5,56.3,40.2,74.3,6.5,13.6,12.7,100.0,105.7,118.8
DET,DEN,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,DEN,240,.536,.500,43.8,79.5,59.8,56.1,9.8,17.7,12.9,100.0,118.8,105.7
TOR,OKC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
TOR,OKC,240,.463,.399,17.0,80.6,44.6,53.3,11.1,3.7,15.2,100.0,89.0,109.3
TOR,OKC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
TOR,OKC,240,.607,.534,19.4,83.0,55.4,68.6,10.1,18.4,16.0,100.0,109.3,89.0
IND,ATL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,ATL,240,.483,.459,24.4,63.8,44.6,51.4,11.1,11.9,14.4,100.0,95.4,98.7
IND,ATL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,ATL,240,.482,.477,36.2,75.6,55.4,63.2,8.9,4.6,15.6,100.0,98.7,95.4
WAS,BOS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,BOS,265,.479,.463,20.8,85.0,50.0,64.1,7.7,9.1,16.2,100.0,90.7,96.4
WAS,BOS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,BOS,265,.521,.444,15.0,79.2,50.0,76.5,8.7,7.4,14.3,100.0,96.4,90.7
PHO,CHA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,CHA,240,.555,.527,47.8,65.1,56.2,67.4,8.8,16.7,10.2,100.0,128.5,120.8
PHO,CHA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,CHA,240,.556,.494,34.9,52.2,43.8,68.4,4.4,18.5,10.8,100.0,120.8,128.5
TOR,DAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
TOR,DAL,240,.549,.475,24.4,63.6,44.7,58.3,7.7,1.7,7.8,100.0,114.8,120.3
